/home/fischertechnik/ba_2019_weingarz/py3-interpreter-tf2/bin/python /home/fischertechnik/ba_2019_weingarz/git/BachelorThesis/ba_weingarz_source/neural_network/main.py
Dataset created successfully. Shape of training set: (4562, 250, 58) Shape of test set: (507, 250, 58) 

Creating RNN encoder
RNN layer with a 128 unit output vector
RNN layer with a 64 unit output vector
RNN layer with a 48 unit output vector
Adding Warping NN layer with  48 neurons
Adding Warping NN layer with  32 neurons
Adding Warping NN layer with  16 neurons
Model with 345265 parameters created 

Timestamp: 22 05:38:28 	Epoch: 9900 	Loss: 0.40369060158729553
Timestamp: 22 05:43:01 	Epoch: 10000 	Loss: 0.39707741916179656
WARNING:tensorflow:From /home/fischertechnik/ba_2019_weingarz/py3-interpreter-tf2/lib/python3.6/site-packages/tensorflow/python/training/saver.py:966: remove_checkpoint (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to delete files with this prefix.
Timestamp: 22 05:47:34 	Epoch: 10100 	Loss: 0.40598556011915204
Timestamp: 22 05:52:08 	Epoch: 10200 	Loss: 0.4290694808959961
Timestamp: 22 05:56:41 	Epoch: 10300 	Loss: 0.41392736047506334
Timestamp: 22 06:01:14 	Epoch: 10400 	Loss: 0.43419596523046494
Timestamp: 22 06:05:47 	Epoch: 10500 	Loss: 0.3991522562503815
Timestamp: 22 06:10:21 	Epoch: 10600 	Loss: 0.4264453902840614
Timestamp: 22 06:14:55 	Epoch: 10700 	Loss: 0.41077188432216644
Timestamp: 22 06:19:28 	Epoch: 10800 	Loss: 0.40421785920858383
Timestamp: 22 06:24:01 	Epoch: 10900 	Loss: 0.4743684563040733
Timestamp: 22 06:28:34 	Epoch: 11000 	Loss: 0.4231861618161201
Timestamp: 22 06:33:07 	Epoch: 11100 	Loss: 0.41059082865715024
Timestamp: 22 06:37:40 	Epoch: 11200 	Loss: 0.39269260078668594
Timestamp: 22 06:42:13 	Epoch: 11300 	Loss: 0.3991518625617027
Timestamp: 22 06:46:45 	Epoch: 11400 	Loss: 0.3930971044301987
Timestamp: 22 06:51:20 	Epoch: 11500 	Loss: 0.40460907578468325
Timestamp: 22 06:55:52 	Epoch: 11600 	Loss: 0.38995038226246836
Timestamp: 22 07:00:26 	Epoch: 11700 	Loss: 0.3833745616674423
Timestamp: 22 07:05:00 	Epoch: 11800 	Loss: 0.390569354891777
Timestamp: 22 07:09:32 	Epoch: 11900 	Loss: 0.39134157851338386
Timestamp: 22 07:14:06 	Epoch: 12000 	Loss: 0.38082879841327666
Timestamp: 22 07:18:40 	Epoch: 12100 	Loss: 0.3870473647117615
Timestamp: 22 07:23:13 	Epoch: 12200 	Loss: 0.38879210501909256
Timestamp: 22 07:27:46 	Epoch: 12300 	Loss: 0.3812195411324501
Timestamp: 22 07:32:19 	Epoch: 12400 	Loss: 0.4068403074145317
Timestamp: 22 07:36:53 	Epoch: 12500 	Loss: 0.3849711960554123
Timestamp: 22 07:41:25 	Epoch: 12600 	Loss: 0.3904087898135185
Timestamp: 22 07:45:58 	Epoch: 12700 	Loss: 0.3929525065422058
Timestamp: 22 07:50:32 	Epoch: 12800 	Loss: 0.3918895940482616
Timestamp: 22 07:55:06 	Epoch: 12900 	Loss: 0.39022310107946395
Timestamp: 22 07:59:39 	Epoch: 13000 	Loss: 0.3998208257555962
Timestamp: 22 08:04:13 	Epoch: 13100 	Loss: 0.38415387123823164
Timestamp: 22 08:08:46 	Epoch: 13200 	Loss: 0.3885661643743515
Timestamp: 22 08:13:19 	Epoch: 13300 	Loss: 0.38170368105173114
Timestamp: 22 08:17:51 	Epoch: 13400 	Loss: 0.403791024684906
Timestamp: 22 08:22:24 	Epoch: 13500 	Loss: 0.38024370282888414
Timestamp: 22 08:26:57 	Epoch: 13600 	Loss: 0.3914156159758568
Timestamp: 22 08:31:30 	Epoch: 13700 	Loss: 0.3825229951739311
Timestamp: 22 08:36:03 	Epoch: 13800 	Loss: 0.37380039542913435
Timestamp: 22 08:40:37 	Epoch: 13900 	Loss: 0.3844507846236229
Timestamp: 22 08:45:11 	Epoch: 14000 	Loss: 0.3777091135084629
Timestamp: 22 08:49:45 	Epoch: 14100 	Loss: 0.38298685058951376
Timestamp: 22 08:54:18 	Epoch: 14200 	Loss: 0.36581192195415496
Timestamp: 22 08:58:51 	Epoch: 14300 	Loss: 0.39679772049188616
Timestamp: 22 09:03:23 	Epoch: 14400 	Loss: 0.39475230753421786
Timestamp: 22 09:07:56 	Epoch: 14500 	Loss: 0.36584499552845956
Timestamp: 22 09:12:30 	Epoch: 14600 	Loss: 0.37270647317171096
Timestamp: 22 09:17:03 	Epoch: 14700 	Loss: 0.39129482746124267
Timestamp: 22 09:21:36 	Epoch: 14800 	Loss: 0.36924864873290064
Timestamp: 22 09:26:09 	Epoch: 14900 	Loss: 0.3721443448960781
Timestamp: 22 09:30:43 	Epoch: 15000 	Loss: 0.38692846238613127
Timestamp: 22 09:35:16 	Epoch: 15100 	Loss: 0.37532839983701705
Timestamp: 22 09:39:47 	Epoch: 15200 	Loss: 0.3693260669708252
Timestamp: 22 09:44:21 	Epoch: 15300 	Loss: 0.3707996042072773
Timestamp: 22 09:48:55 	Epoch: 15400 	Loss: 0.3568687538802624
Timestamp: 22 09:53:28 	Epoch: 15500 	Loss: 0.37507753759622575
Timestamp: 22 09:58:00 	Epoch: 15600 	Loss: 0.37099433660507203
Timestamp: 22 10:02:32 	Epoch: 15700 	Loss: 0.36352296322584154
Timestamp: 22 10:07:05 	Epoch: 15800 	Loss: 0.37348984986543654
Timestamp: 22 10:11:39 	Epoch: 15900 	Loss: 0.3634382404386997
Timestamp: 22 10:16:13 	Epoch: 16000 	Loss: 0.36621914237737657
Timestamp: 22 10:20:47 	Epoch: 16100 	Loss: 0.3636504799127579
Timestamp: 22 10:25:20 	Epoch: 16200 	Loss: 0.34660506263375285
Timestamp: 22 10:29:53 	Epoch: 16300 	Loss: 0.38091170772910116
Timestamp: 22 10:34:27 	Epoch: 16400 	Loss: 0.37013427406549454
Timestamp: 22 10:39:01 	Epoch: 16500 	Loss: 0.3788624495267868
Timestamp: 22 10:43:34 	Epoch: 16600 	Loss: 0.36709427282214163
Timestamp: 22 10:48:07 	Epoch: 16700 	Loss: 0.3756982430815697
Timestamp: 22 10:52:40 	Epoch: 16800 	Loss: 0.37401703983545304
Timestamp: 22 10:57:14 	Epoch: 16900 	Loss: 0.3728014448285103
Timestamp: 22 11:01:48 	Epoch: 17000 	Loss: 0.36063089445233343
Timestamp: 22 11:06:22 	Epoch: 17100 	Loss: 0.36805726706981656
Timestamp: 22 11:10:56 	Epoch: 17200 	Loss: 0.3677697344124317
Timestamp: 22 11:15:29 	Epoch: 17300 	Loss: 0.3635687151551247
Timestamp: 22 11:20:03 	Epoch: 17400 	Loss: 0.35304459273815153
Timestamp: 22 11:24:35 	Epoch: 17500 	Loss: 0.3764931182563305
Timestamp: 22 11:29:08 	Epoch: 17600 	Loss: 0.361638750731945
Timestamp: 22 11:33:41 	Epoch: 17700 	Loss: 0.3704303324222565
Timestamp: 22 11:38:15 	Epoch: 17800 	Loss: 0.3517736604809761
Timestamp: 22 11:42:49 	Epoch: 17900 	Loss: 0.3548870487511158
Timestamp: 22 11:47:22 	Epoch: 18000 	Loss: 0.3609045377373695
Timestamp: 22 11:51:56 	Epoch: 18100 	Loss: 0.3451086089015007
Timestamp: 22 11:56:29 	Epoch: 18200 	Loss: 0.36710282921791076
Timestamp: 22 12:01:02 	Epoch: 18300 	Loss: 0.34624705731868743
Timestamp: 22 12:05:35 	Epoch: 18400 	Loss: 0.3582362480461597
Timestamp: 22 12:10:08 	Epoch: 18500 	Loss: 0.3543435290455818
Timestamp: 22 12:14:40 	Epoch: 18600 	Loss: 0.36554391622543336
Timestamp: 22 12:19:13 	Epoch: 18700 	Loss: 0.36882860362529757
Timestamp: 22 12:23:45 	Epoch: 18800 	Loss: 0.3649374707043171
Timestamp: 22 12:28:18 	Epoch: 18900 	Loss: 0.361219245493412
Timestamp: 22 12:32:52 	Epoch: 19000 	Loss: 0.34921735793352127
Timestamp: 22 12:37:24 	Epoch: 19100 	Loss: 0.36393632262945175
Timestamp: 22 12:41:57 	Epoch: 19200 	Loss: 0.34939454376697543
Timestamp: 22 12:46:30 	Epoch: 19300 	Loss: 0.35583233907818795
Timestamp: 22 12:51:03 	Epoch: 19400 	Loss: 0.342957915365696
Timestamp: 22 12:55:36 	Epoch: 19500 	Loss: 0.34374728247523306
Timestamp: 22 13:00:10 	Epoch: 19600 	Loss: 0.35242213919758797
Timestamp: 22 13:04:43 	Epoch: 19700 	Loss: 0.36992185965180396
Timestamp: 22 13:09:17 	Epoch: 19800 	Loss: 0.3462932175397873
Timestamp: 22 13:13:50 	Epoch: 19900 	Loss: 0.36714469447731973
Timestamp: 22 13:18:23 	Epoch: 20000 	Loss: 0.35052210435271264
Timestamp: 22 13:22:57 	Epoch: 20100 	Loss: 0.35118608057498935
Timestamp: 22 13:27:30 	Epoch: 20200 	Loss: 0.37348678410053254
Timestamp: 22 13:32:03 	Epoch: 20300 	Loss: 0.34639396354556085
Timestamp: 22 13:36:36 	Epoch: 20400 	Loss: 0.3486365130543709
Timestamp: 22 13:41:09 	Epoch: 20500 	Loss: 0.34457987666130063
Timestamp: 22 13:45:43 	Epoch: 20600 	Loss: 0.32843046545982363
Timestamp: 22 13:50:17 	Epoch: 20700 	Loss: 0.3489327594637871
Timestamp: 22 13:54:50 	Epoch: 20800 	Loss: 0.3459482604265213
Timestamp: 22 13:59:24 	Epoch: 20900 	Loss: 0.34550184950232504
Timestamp: 22 14:03:56 	Epoch: 21000 	Loss: 0.3482458671927452
Timestamp: 22 14:08:30 	Epoch: 21100 	Loss: 0.3375446245074272
Timestamp: 22 14:13:03 	Epoch: 21200 	Loss: 0.35744448453187944
Timestamp: 22 14:17:36 	Epoch: 21300 	Loss: 0.3478633460402489
Timestamp: 22 14:22:09 	Epoch: 21400 	Loss: 0.34290107965469363
Timestamp: 22 14:26:43 	Epoch: 21500 	Loss: 0.33614429607987406
Timestamp: 22 14:31:16 	Epoch: 21600 	Loss: 0.3554924499988556
Timestamp: 22 14:35:50 	Epoch: 21700 	Loss: 0.3247336041927338
Timestamp: 22 14:40:24 	Epoch: 21800 	Loss: 0.3545554310083389
Timestamp: 22 14:44:57 	Epoch: 21900 	Loss: 0.33442584201693537
Timestamp: 22 14:49:31 	Epoch: 22000 	Loss: 0.3289688566327095
Timestamp: 22 14:54:05 	Epoch: 22100 	Loss: 0.3504928232729435
Timestamp: 22 14:58:37 	Epoch: 22200 	Loss: 0.35018493607640266
Timestamp: 22 15:03:11 	Epoch: 22300 	Loss: 0.36069321051239966
Timestamp: 22 15:07:45 	Epoch: 22400 	Loss: 0.32559206917881967
Timestamp: 22 15:12:17 	Epoch: 22500 	Loss: 0.338180560618639
Timestamp: 22 15:16:50 	Epoch: 22600 	Loss: 0.32854731634259227
Timestamp: 22 15:21:23 	Epoch: 22700 	Loss: 0.3334593352675438
Timestamp: 22 15:25:56 	Epoch: 22800 	Loss: 0.34219581589102743
Timestamp: 22 15:30:28 	Epoch: 22900 	Loss: 0.33723296999931335
Timestamp: 22 15:35:02 	Epoch: 23000 	Loss: 0.3490201571583748
Timestamp: 22 15:39:36 	Epoch: 23100 	Loss: 0.3360328459739685
Timestamp: 22 15:44:09 	Epoch: 23200 	Loss: 0.3368618004024029
Timestamp: 22 15:48:42 	Epoch: 23300 	Loss: 0.3369013340771198
Timestamp: 22 15:53:16 	Epoch: 23400 	Loss: 0.33272595405578614
Timestamp: 22 15:57:50 	Epoch: 23500 	Loss: 0.34088193222880364
Timestamp: 22 16:02:24 	Epoch: 23600 	Loss: 0.3430220864713192
Timestamp: 22 16:06:57 	Epoch: 23700 	Loss: 0.327539292126894
Timestamp: 22 16:11:30 	Epoch: 23800 	Loss: 0.32761515825986864
Timestamp: 22 16:16:03 	Epoch: 23900 	Loss: 0.325222749710083
Timestamp: 22 16:20:37 	Epoch: 24000 	Loss: 0.32595999658107755
Timestamp: 22 16:25:10 	Epoch: 24100 	Loss: 0.32628914833068845
Timestamp: 22 16:29:43 	Epoch: 24200 	Loss: 0.32290294006466863
Timestamp: 22 16:34:16 	Epoch: 24300 	Loss: 0.32479389443993567
Timestamp: 22 16:38:48 	Epoch: 24400 	Loss: 0.33207344621419904
Timestamp: 22 16:43:21 	Epoch: 24500 	Loss: 0.3263632191717625
Timestamp: 22 16:47:55 	Epoch: 24600 	Loss: 0.31964409798383714
Timestamp: 22 16:52:27 	Epoch: 24700 	Loss: 0.3178673942387104
Timestamp: 22 16:57:01 	Epoch: 24800 	Loss: 0.32996991008520127
Timestamp: 22 17:01:35 	Epoch: 24900 	Loss: 0.32450956031680106
Timestamp: 22 17:06:09 	Epoch: 25000 	Loss: 0.33086490899324417
Timestamp: 22 17:10:43 	Epoch: 25100 	Loss: 0.33195922389626503
Timestamp: 22 17:15:16 	Epoch: 25200 	Loss: 0.32146956503391266
Timestamp: 22 17:19:49 	Epoch: 25300 	Loss: 0.3208202268183231
Timestamp: 22 17:24:22 	Epoch: 25400 	Loss: 0.34360733687877654
Timestamp: 22 17:28:55 	Epoch: 25500 	Loss: 0.3260090237855911
Timestamp: 22 17:33:28 	Epoch: 25600 	Loss: 0.3278742375969887
Timestamp: 22 17:38:02 	Epoch: 25700 	Loss: 0.31398229986429216
Timestamp: 22 17:42:35 	Epoch: 25800 	Loss: 0.3140499147772789
Timestamp: 22 17:47:09 	Epoch: 25900 	Loss: 0.32063791692256927
Timestamp: 22 17:51:43 	Epoch: 26000 	Loss: 0.3124350309371948
Timestamp: 22 17:56:15 	Epoch: 26100 	Loss: 0.32464026927948
Timestamp: 22 18:00:48 	Epoch: 26200 	Loss: 0.313200217038393
Timestamp: 22 18:05:21 	Epoch: 26300 	Loss: 0.3050242394208908
Timestamp: 22 18:09:54 	Epoch: 26400 	Loss: 0.34226217821240423
Timestamp: 22 18:14:28 	Epoch: 26500 	Loss: 0.3326102347671986
Timestamp: 22 18:19:01 	Epoch: 26600 	Loss: 0.3418712139129639
Timestamp: 22 18:23:35 	Epoch: 26700 	Loss: 0.3196050405502319
Timestamp: 22 18:28:08 	Epoch: 26800 	Loss: 0.3468539433181286
Timestamp: 22 18:32:41 	Epoch: 26900 	Loss: 0.3145702561736107
Timestamp: 22 18:37:15 	Epoch: 27000 	Loss: 0.32165060251951216
Timestamp: 22 18:41:49 	Epoch: 27100 	Loss: 0.3298577360808849
Timestamp: 22 18:46:22 	Epoch: 27200 	Loss: 0.30654159277677534
Timestamp: 22 18:50:55 	Epoch: 27300 	Loss: 0.3266511614620686
Timestamp: 22 18:55:29 	Epoch: 27400 	Loss: 0.3322413943707943
Timestamp: 22 19:00:03 	Epoch: 27500 	Loss: 0.3100744527578354
Timestamp: 22 19:04:36 	Epoch: 27600 	Loss: 0.3215087217092514
Timestamp: 22 19:09:10 	Epoch: 27700 	Loss: 0.329486348181963
Timestamp: 22 19:13:43 	Epoch: 27800 	Loss: 0.31032256841659545
Timestamp: 22 19:18:16 	Epoch: 27900 	Loss: 0.3103972887992859
Timestamp: 22 19:22:49 	Epoch: 28000 	Loss: 0.3294625625014305
Timestamp: 22 19:27:22 	Epoch: 28100 	Loss: 0.3124553275108337
Timestamp: 22 19:31:56 	Epoch: 28200 	Loss: 0.2942020229995251
Timestamp: 22 19:36:30 	Epoch: 28300 	Loss: 0.32692432597279547
Timestamp: 22 19:41:04 	Epoch: 28400 	Loss: 0.3166034410893917
Timestamp: 22 19:45:38 	Epoch: 28500 	Loss: 0.3189106421172619
Timestamp: 22 19:50:10 	Epoch: 28600 	Loss: 0.31144781708717345
Timestamp: 22 19:54:43 	Epoch: 28700 	Loss: 0.33064475551247596
Timestamp: 22 19:59:17 	Epoch: 28800 	Loss: 0.3144237318634987
Timestamp: 22 20:03:52 	Epoch: 28900 	Loss: 0.33576291397213937
Timestamp: 22 20:08:25 	Epoch: 29000 	Loss: 0.3093112966418266
Timestamp: 22 20:12:58 	Epoch: 29100 	Loss: 0.3023196978867054
Timestamp: 22 20:17:32 	Epoch: 29200 	Loss: 0.310196355432272
Timestamp: 22 20:22:06 	Epoch: 29300 	Loss: 0.324112795740366
Timestamp: 22 20:26:39 	Epoch: 29400 	Loss: 0.318581929653883
Timestamp: 22 20:31:12 	Epoch: 29500 	Loss: 0.30864199534058573
Timestamp: 22 20:35:45 	Epoch: 29600 	Loss: 0.3054491871595383
Timestamp: 22 20:40:18 	Epoch: 29700 	Loss: 0.3114007493853569
Timestamp: 22 20:44:51 	Epoch: 29800 	Loss: 0.3167646399140358
Timestamp: 22 20:49:25 	Epoch: 29900 	Loss: 0.32048846915364265
Timestamp: 22 20:53:58 	Epoch: 30000 	Loss: 0.31720331847667693
Timestamp: 22 20:58:32 	Epoch: 30100 	Loss: 0.2984092143177986
Timestamp: 22 21:03:05 	Epoch: 30200 	Loss: 0.30989810526371003
Timestamp: 22 21:07:38 	Epoch: 30300 	Loss: 0.3226489855349064
Timestamp: 22 21:12:12 	Epoch: 30400 	Loss: 0.3524350944161415
Timestamp: 22 21:16:45 	Epoch: 30500 	Loss: 0.2999821849167347
Timestamp: 22 21:21:19 	Epoch: 30600 	Loss: 0.30618337258696554
Timestamp: 22 21:25:53 	Epoch: 30700 	Loss: 0.2944381529092789
Timestamp: 22 21:30:26 	Epoch: 30800 	Loss: 0.31484500363469126
Timestamp: 22 21:35:00 	Epoch: 30900 	Loss: 0.30353678315877913
Timestamp: 22 21:39:34 	Epoch: 31000 	Loss: 0.3009291923046112
Timestamp: 22 21:44:09 	Epoch: 31100 	Loss: 0.30851295292377473
Timestamp: 22 21:48:43 	Epoch: 31200 	Loss: 0.32026753544807435
Timestamp: 22 21:53:17 	Epoch: 31300 	Loss: 0.3286214178800583
Timestamp: 22 21:57:50 	Epoch: 31400 	Loss: 0.34121452406048774
Timestamp: 22 22:02:23 	Epoch: 31500 	Loss: 0.30646995931863785
Timestamp: 22 22:06:56 	Epoch: 31600 	Loss: 0.30994831830263136
Timestamp: 22 22:11:29 	Epoch: 31700 	Loss: 0.30804633229970935
Timestamp: 22 22:16:03 	Epoch: 31800 	Loss: 0.3068308906257153
Timestamp: 22 22:20:37 	Epoch: 31900 	Loss: 0.3052367413043976
Timestamp: 22 22:25:09 	Epoch: 32000 	Loss: 0.30773416951298715
Timestamp: 22 22:29:42 	Epoch: 32100 	Loss: 0.2997214049100876
Timestamp: 22 22:34:16 	Epoch: 32200 	Loss: 0.3272127625346184
Timestamp: 22 22:38:48 	Epoch: 32300 	Loss: 0.2867261418700218
Timestamp: 22 22:43:22 	Epoch: 32400 	Loss: 0.3150551280379295
Timestamp: 22 22:47:55 	Epoch: 32500 	Loss: 0.3073301491141319
Timestamp: 22 22:52:28 	Epoch: 32600 	Loss: 0.30704978451132775
Timestamp: 22 22:57:01 	Epoch: 32700 	Loss: 0.2945024472475052
Timestamp: 22 23:01:34 	Epoch: 32800 	Loss: 0.29537028282880784
Timestamp: 22 23:06:08 	Epoch: 32900 	Loss: 0.2942981034517288
Timestamp: 22 23:10:40 	Epoch: 33000 	Loss: 0.3101313799619675
Timestamp: 22 23:15:12 	Epoch: 33100 	Loss: 0.29933106288313865
Timestamp: 22 23:19:46 	Epoch: 33200 	Loss: 0.3004935325682163
Timestamp: 22 23:24:18 	Epoch: 33300 	Loss: 0.3127770207822323
